clean_sku,original_sku,product_name,category,subcategory,price,inventory,inventory_date,record_status
SP-EQ-7771,SP-EQ-7771,Test Product 395 - Latest Model,Sports,Equipment,259.83,0.0,2024-03-31 11:06:03.178,Complete
BO-FI-4072,BO-FI-4072,Test Product 396 [Updated],Books,Fiction,230.03,0.0,2024-06-15 11:06:03.177839,Complete
CL-ME-9924,CL-ME-9924,Test Product 398,Clothing,Mens,465.28,0.0,2024-07-30 11:06:03.177901,Complete
CL-ME-7999,CL-ME-7999,Test Product 399,Clothing,Mens,153.95,16.0,2025-02-01 11:06:03.177932,Complete
EL-CA-7513,EL-CA-7513,Test Product 402 [Updated],Electronics,Cameras,90.79,30.0,2024-09-18 11:06:03.17802,Complete
SP-EQ-6698,SP-EQ-6698,Test Product 403 (New),Sports,Equipment,39.45,9.0,2024-07-11 11:06:03.17805,Complete
CL-SH-4354,CL-SH-4354,Test Product 404 [Updated],Clothing,Shoes,236.57,46.0,2024-08-29 11:06:03.178079,Complete
HO-DE-8299,HO-DE-8299,Test Product 405 - Latest Model,Home & kitchen,Decor,62.46,2.0,2024-09-11 11:06:03.178108,Complete
EL-CA-7589,EL-CA-7589,Test Product 406,Electronics,Cameras,151.09,51.0,2024-04-11 11:06:03.178136,Complete
EL-AU-3672,EL-AU-3672,Test Product 407 - Latest Model,Electronics,Audio,369.17,91.0,2024-06-25 11:06:03.178166,Complete
TO-OU-5440,TO-OU-5440,Test Product 408 [Updated],Toys,Outdoor,415.01,52.0,2024-04-02 11:06:03.178196,Complete
SP-AC-4932,SP-AC-4932,Test Product 409,Sports,Accessories,,0.0,,Missing price
BO-FI-6558,BO-FI-6558,Test Product 411 (New),"",Fiction,313.95,53.0,2024-03-09 11:06:03.178286,Complete
EL-AC-7845,EL-AC-7845,Test Product 412 - Latest Model,Electronics,Accessories,283.08,77.0,2024-05-21 11:06:03.178315,Complete
CL-SH-4580,CL-SH-4580,Test Product 413 - Latest Model,Clothing,Shoes,145.12,0.0,2024-12-11 11:06:03.178343,Complete
EL-PH-8982,EL-PH-8982,Test Product 414,Electronics,Phones,132.39,3.0,2024-05-10 11:06:03.178372,Complete
EL-AU-8566,EL-AU-8566,Test Product 415 - Latest Model,Electronics,Audio,31.58,19.0,2024-10-30 11:06:03.178401,Complete
CL-WO-2895,CL-WO-2895,Test Product 416 [Updated],Clothing,Womens,192.99,0.0,2024-08-27 11:06:03.17843,Complete
BO-NO-7316,BO-NO-7316,Test Product 420 - Latest Model,"",Non-Fiction,274.75,0.0,2024-11-06 11:06:03.178544,Complete
TO-ED-3806,TO-ED-3806,Test Product 423 - Latest Model,Toys,Educational,392.29,13.0,2024-06-27 11:06:03.178629,Complete
BO-NO-3415,BO-NO-3415,Test Product 425 - Latest Model,Books,Non-Fiction,450.00,40.0,2025-01-13 11:06:03.179,Complete
BO-CH-1016,BO-CH-1016,Test Product 429 - Latest Model,Books,Children,120.78,0.0,,Complete
BO-RE-7543,BO-RE-7543,Test Product 430 (New),Books,Reference,35.13,66.0,2024-06-24 11:06:03.179,Complete
BO-NO-9975,BO-NO-9975,Test Product 432 (New),Books,Non-Fiction,26.99,12.0,2024-03-26 11:06:03.178903,Complete
EL-CA-7781,EL-CA-7781,Test Product 434 - Latest Model,Electronics,Cameras,338.92,41.0,2024-09-23 11:06:03.179,Complete
HO-DE-6308,HO-DE-6308,Test Product 435 - Latest Model,Home & kitchen,Decor,235.96,0.0,2024-08-31 11:06:03.202,Complete
BO-FI-9207,BO-FI-9207,Test Product 436 (New),Books,Fiction,,84.0,2025-02-03 11:06:03.179022,Missing price
Bo-Ch-5042,Bo-Ch-5042,Test Product 438 [Updated],Books,Children,482.27,0.0,,Complete
BO-NO-2409,BO-NO-2409,Test Product 442 - Latest Model,Books,Non-Fiction,204.96,83.0,2024-10-05 11:06:03.179201,Complete
CL-KI-6874,CL-KI-6874,Test Product 445 (New),Clothing,Kids,30.81,0.0,2024-09-18 11:06:03.179288,Complete
Cl-Me-9976,Cl-Me-9976,Test Product 447 [Updated],Clothing,Mens,16.32,83.0,2024-04-22 11:06:03.179346,Complete
SP-EQ-8774,SP-EQ-8774,Test Product 448 (New),Sports,Equipment,494.53,0.0,2024-07-10 11:06:03.179377,Complete
SP-EQ-8493,SP-EQ-8493,,Sports,Equipment,75.27,90.0,2024-02-09 11:06:03.179439,Complete
BO-CH-4144,BO-CH-4144,,Books,Children,254.98,12.0,2024-08-03 11:06:03.17947,Complete
SP-FI-5306,SP-FI-5306,,"",Fitness,296.94,25.0,2024-12-27 11:06:03.179529,Complete
CL-AC-1375,CL-AC-1375,Test Product 455 - Latest Model,Clothing,Accessories,238.43,11.0,2024-12-18 11:06:03.179591,Complete
Sp-Ou-1599,Sp-Ou-1599,Test Product 456 [Updated],Sports,Outdoor,385.60,3.0,2024-11-24 11:06:03.179623,Complete
EL-LA-8382,EL-LA-8382,Test Product 457,Electronics,Laptops,,53.0,2025-01-09 11:06:03.18,Missing price
CL-ME-3381,CL-ME-3381,Test Product 458 - Latest Model,Clothing,Mens,503.89,0.0,,Complete
TO-ED-2192,TO-ED-2192,Test Product 460 (New),Toys,Educational,304.89,51.0,2024-08-30 11:06:03.179743,Complete
TO-OU-7411,TO-OU-7411,Test Product 464 (New),Toys,Outdoor,160.42,0.0,2024-02-27 11:06:03.179865,Complete
HO-ST-8211,HO-ST-8211,Test Product 465 [Updated],Home & kitchen,Storage,240.06,29.0,2024-06-03 11:06:03.179894,Complete
HO-AP-8797,HO-AP-8797,Test Product 466 (New),Home & kitchen,,491.44,32.0,2024-06-17 11:06:03.18,Missing subcategory
El-Ca-5675,El-Ca-5675,Test Product 468 - Latest Model,Electronics,Cameras,183.02,43.0,2024-09-26 11:06:03.18,Complete
HO-AP-6882,HO-AP-6882,Test Product 469 [Updated],Home & kitchen,Appliances,90.67,0.0,2024-05-18 11:06:03.180014,Complete
CL-KI-9220,CL-KI-9220,Test Product 471 - Latest Model,Clothing,Kids,198.70,66.0,2025-01-30 11:06:03.180079,Complete
TO-GA-7256,TO-GA-7256,Test Product 473,Toys,Games,171.89,88.0,2024-04-07 11:06:03.18019,Complete
Ho-St-2819,Ho-St-2819,Test Product 475 (New),Home & kitchen,,93.24,31.0,2024-10-19 11:06:03.180251,Missing subcategory
SP-OU-2141,SP-OU-2141,Test Product 477 (New),Sports,,342.00,62.0,2024-11-23 11:06:03.180311,Missing subcategory
SP-CL-4510,SP-CL-4510,Test Product 478 - Latest Model,Sports,Clothing,170.90,0.0,2024-07-06 11:06:03.18034,Complete
EL-PH-7869,EL-PH-7869,,Electronics,Phones,105.44,59.0,2024-08-04 11:06:03.18037,Complete
TO-AR-7671,TO-AR-7671,Test Product 481 [Updated],Toys,Arts & Crafts,204.04,85.0,2024-11-14 11:06:03.180431,Complete
HO-ST-5758,HO-ST-5758,Test Product 482 - Latest Model,Home & kitchen,Storage,247.06,17.0,2024-03-01 11:06:03.180461,Complete
BO-ED-5340,BO-ED-5340,,Books,Educational,105.92,48.0,2024-03-01 11:06:03.18052,Complete
SP-AC-7115,SP-AC-7115,Test Product 487,Sports,Accessories,432.22,97.0,2024-07-01 11:06:03.18061,Complete
CL-ME-4332,CL-ME-4332,Test Product 491 [Updated],Clothing,Mens,444.10,0.0,2025-01-30 11:06:03.181,Complete
CL-ME-6730,CL-ME-6730,Test Product 492,Clothing,Mens,430.96,73.0,2024-11-26 11:06:03.181,Complete
BO-NO-1571,BO-NO-1571,Test Product 493 - Latest Model,Books,Non-Fiction,403.84,89.0,2024-08-12 11:06:03.18079,Complete
SP-EQ-9979,SP-EQ-9979,Test Product 494 [Updated],Sports,Equipment,99.40,0.0,,Complete
TO-OU-3933,TO-OU-3933,Test Product 495 [Updated],Toys,Outdoor,123.79,61.0,2024-09-16 11:06:03.180855,Complete
EL-CA-2515,EL-CA-2515,Test Product 496 - Latest Model,Electronics,Cameras,,29.0,2024-04-08 11:06:03.180884,Missing price
EL-AC-7738,EL-AC-7738,Test Product 497 (New),Electronics,Accessories,463.84,35.0,2025-02-01 11:06:03.180913,Complete
TO-BU-8769,TO-BU-8769,Test Product 499 [Updated],Toys,Building,334.53,19.0,2024-10-18 11:06:03.181,Complete
SP-EQ-6969,SP-EQ-6969,Test Product 503 (New),Sports,Equipment,169.79,49.0,2024-04-21 11:06:03.18109,Complete
CL-SH-1983,CL-SH-1983,Test Product 504 [Updated],Clothing,Shoes,78.23,0.0,2025-01-04 11:06:03.181121,Complete
TO-AR-8265,TO-AR-8265,Test Product 505 (New),Toys,Arts & Crafts,441.16,37.0,2025-01-24 11:06:03.181153,Complete
Cl-Wo-5435,Cl-Wo-5435,Test Product 506,"",Womens,410.64,0.0,2024-05-10 11:06:03.181185,Complete
HO-CO-7054,HO-CO-7054,Test Product 507 (New),Home & kitchen,Cookware,162.67,63.0,2025-01-22 11:06:03.181218,Complete
CL-ME-7852,CL-ME-7852,Test Product 508 (New),Clothing,Mens,10.11,21.0,2024-08-29 11:06:03.181249,Complete
Sp-Ac-8104,Sp-Ac-8104,Test Product 509 - Latest Model,Sports,Accessories,68.38,42.0,2024-12-10 11:06:03.181278,Complete
EL-CA-4510,EL-CA-4510,Test Product 510 [Updated],Electronics,Cameras,62.93,87.0,2024-12-13 11:06:03.181308,Complete
El-Au-3741,El-Au-3741,Test Product 511,Electronics,Audio,346.39,17.0,,Complete
CL-WO-4779,CL-WO-4779,,Clothing,Womens,167.16,64.0,2024-12-01 11:06:03.181366,Complete
TO-ED-3410,TO-ED-3410,Test Product 513,Toys,Educational,179.33,50.0,2024-08-07 11:06:03.181396,Complete
HO-AP-2230,HO-AP-2230,Test Product 516 (New),Home & kitchen,Appliances,361.79,97.0,2024-04-22 11:06:03.181487,Complete
Ho-St-7996,Ho-St-7996,Test Product 517,Home & kitchen,,94.22,15.0,2024-12-08 11:06:03.182,Missing subcategory
TO-GA-1585,TO-GA-1585,Test Product 518 [Updated],Toys,Games,411.62,70.0,2024-10-22 11:06:03.182,Complete
HO-ST-9518,HO-ST-9518,,Home & kitchen,,92.11,69.0,2024-09-10 11:06:03.181577,Missing subcategory
TO-BU-3460,TO-BU-3460,Test Product 522 (New),Toys,Building,270.24,30.0,2024-11-17 11:06:03.181667,Complete
CL-ME-7413,CL-ME-7413,Test Product 523 [Updated],Clothing,Mens,184.42,99.0,2024-10-04 11:06:03.181696,Complete
BO-FI-5078,BO-FI-5078,,Books,Fiction,467.15,61.0,2024-09-05 11:06:03.182,Complete
BO-FI-5593,BO-FI-5593,Test Product 525 (New),Books,Fiction,63.83,86.0,2024-05-05 11:06:03.182,Complete
HO-AP-3223,HO-AP-3223,Test Product 526 - Latest Model,Home & kitchen,Appliances,,96.0,2024-09-15 11:06:03.182,Missing price
Sp-Eq-1888,Sp-Eq-1888,Test Product 527 [Updated],Sports,Equipment,160.76,93.0,2024-08-23 11:06:03.181818,Complete
CL-AC-5626,CL-AC-5626,Test Product 530 (New),Clothing,Accessories,217.65,81.0,2024-08-10 11:06:03.18191,Complete
El-Ph-3511,El-Ph-3511,Test Product 533 [Updated],Electronics,Phones,376.99,79.0,2024-11-28 11:06:03.181999,Complete
TO-AR-5825,TO-AR-5825,,Toys,Arts & Crafts,312.96,20.0,2024-04-09 11:06:03.182059,Complete
TO-OU-8489,TO-OU-8489,Test Product 537 [Updated],Toys,Outdoor,291.05,5.0,2024-07-30 11:06:03.182122,Complete
BO-NO-6365,BO-NO-6365,,Books,Non-Fiction,103.95,83.0,2024-09-05 11:06:03.182153,Complete
CL-SH-5500,CL-SH-5500,Test Product 540 [Updated],Clothing,Shoes,284.27,34.0,2024-10-11 11:06:03.182216,Complete
CL-ME-5611,CL-ME-5611,Test Product 542 (New),Clothing,Mens,196.07,68.0,2025-01-19 11:06:03.182275,Complete
HO-FU-1739,HO-FU-1739,Test Product 544 (New),Home & kitchen,Furniture,136.16,13.0,2024-06-12 11:06:03.182334,Complete
TO-GA-4732,TO-GA-4732,Test Product 545 [Updated],Toys,Games,467.11,0.0,2024-04-19 11:06:03.182363,Complete
HO-ST-4924,HO-ST-4924,Test Product 547,Home & kitchen,Storage,246.91,0.0,2024-06-08 11:06:03.182424,Complete
BO-NO-9301,BO-NO-9301,Test Product 548,Books,Non-Fiction,40.35,0.0,2024-12-12 11:06:03.182453,Complete
CL-WO-5497,CL-WO-5497,Test Product 550 (New),Clothing,Womens,312.44,86.0,2024-08-14 11:06:03.182512,Complete
HO-FU-3880,HO-FU-3880,Test Product 552 [Updated],Home & kitchen,Furniture,37.55,4.0,2024-08-09 11:06:03.182571,Complete
SP-AC-7233,SP-AC-7233,Test Product 553 [Updated],"",Accessories,262.22,0.0,2024-11-22 11:06:03.182603,Complete
EL-CA-3803,EL-CA-3803,Test Product 558 (New),Electronics,Cameras,69.17,57.0,2024-11-21 11:06:03.182754,Complete
SP-EQ-9625,SP-EQ-9625,Test Product 562 - Latest Model,Sports,Equipment,462.91,0.0,2024-08-24 11:06:03.183,Complete
HO-AP-5951,HO-AP-5951,Test Product 563 - Latest Model,"",Appliances,340.28,22.0,2024-09-10 11:06:03.182908,Complete
To-Ed-9945,To-Ed-9945,Test Product 566 - Latest Model,Toys,Educational,64.46,43.0,2024-08-05 11:06:03.183,Complete
Sp-Ac-4555,Sp-Ac-4555,Test Product 571 (New),Sports,Accessories,383.33,48.0,2024-04-21 11:06:03.183145,Complete
HO-DE-1261,HO-DE-1261,Test Product 572,Home & kitchen,Decor,176.30,55.0,2024-06-14 11:06:03.183174,Complete
SP-AC-8394,SP-AC-8394,Test Product 574,Sports,Accessories,367.70,0.0,2024-08-19 11:06:03.183233,Complete
CL-KI-9894,CL-KI-9894,Test Product 576 (New),Clothing,Kids,273.39,62.0,2024-12-07 11:06:03.183292,Complete
TO-AR-2992,TO-AR-2992,Test Product 578 [Updated],Toys,,350.54,11.0,2024-07-12 11:06:03.183352,Missing subcategory
EL-AC-9400,EL-AC-9400,Test Product 579,Electronics,Accessories,221.59,34.0,2024-07-08 11:06:03.183381,Complete
HO-FU-1678,HO-FU-1678,,Home & kitchen,Furniture,435.31,70.0,2024-12-31 11:06:03.183443,Complete
CL-ME-8367,CL-ME-8367,Test Product 582 - Latest Model,Clothing,Mens,279.67,0.0,,Complete
HO-FU-5911,HO-FU-5911,Test Product 583 [Updated],Home & kitchen,Furniture,62.14,6.0,2024-08-06 11:06:03.183503,Complete
BO-NO-5273,BO-NO-5273,Test Product 584 (New),"",Non-Fiction,487.70,93.0,2024-10-22 11:06:03.184,Complete
HO-AP-1317,HO-AP-1317,Test Product 585,Home & kitchen,Appliances,307.59,69.0,2024-12-24 11:06:03.184,Complete
BO-ED-4557,BO-ED-4557,Test Product 588 [Updated],Books,Educational,214.99,47.0,2024-04-03 11:06:03.184,Complete
CL-AC-4395,CL-AC-4395,Test Product 589 (New),"",Accessories,186.24,98.0,2024-03-07 11:06:03.183678,Complete
BO-NO-2036,BO-NO-2036,,Books,Non-Fiction,288.80,56.0,2024-12-29 11:06:03.184,Complete
EL-AU-9060,EL-AU-9060,Test Product 594 - Latest Model,Electronics,Audio,390.18,88.0,2024-03-09 11:06:03.184,Complete
BO-FI-9240,BO-FI-9240,Test Product 595 [Updated],"",Fiction,405.32,36.0,2024-06-09 11:06:03.183856,Complete
HO-CO-9273,HO-CO-9273,Test Product 596 - Latest Model,Home & kitchen,Cookware,61.11,93.0,2024-08-22 11:06:03.184,Complete
CL-SH-3790,CL-SH-3790,Test Product 597,Clothing,Shoes,325.12,25.0,2024-10-02 11:06:03.183915,Complete
SP-OU-8206,SP-OU-8206,Test Product 599 [Updated],Sports,Outdoor,396.66,57.0,2024-07-19 11:06:03.183974,Complete
CL-WO-6820,CL-WO-6820,Test Product 603,Clothing,Womens,360.51,14.0,2024-10-07 11:06:03.184096,Complete
EL-AU-5958,EL-AU-5958,Test Product 604,Electronics,Audio,235.06,37.0,2024-11-09 11:06:03.184127,Complete
Sp-Ou-4815,Sp-Ou-4815,Test Product 607,Sports,Outdoor,34.01,0.0,,Complete
EL-AC-4673,EL-AC-4673,Test Product 608,Electronics,Accessories,316.57,4.0,2024-12-27 11:06:03.184246,Complete
HO-DE-2081,HO-DE-2081,Test Product 609 (New),Home & kitchen,Decor,382.03,0.0,2024-09-07 11:06:03.184275,Complete
HO-CO-4787,HO-CO-4787,Test Product 614 - Latest Model,Home & kitchen,Cookware,106.37,70.0,2024-09-28 11:06:03.18442,Complete
HO-FU-5402,HO-FU-5402,Test Product 616 (New),Home & kitchen,Furniture,369.48,67.0,2024-04-21 11:06:03.184477,Complete
BO-RE-2487,BO-RE-2487,,Books,Reference,122.40,0.0,2024-04-28 11:06:03.184506,Complete
TO-GA-8503,TO-GA-8503,Test Product 618 [Updated],Toys,Games,417.87,47.0,2024-06-14 11:06:03.184535,Complete
TO-OU-5025,TO-OU-5025,Test Product 619 - Latest Model,Toys,Outdoor,444.65,81.0,2024-09-16 11:06:03.185,Complete
BO-CH-9461,BO-CH-9461,Test Product 620 - Latest Model,Books,Children,290.98,42.0,2024-03-07 11:06:03.184592,Complete
SP-FI-5652,SP-FI-5652,Test Product 624,Sports,Fitness,369.83,28.0,2024-09-29 11:06:03.184709,Complete
HO-AP-7041,HO-AP-7041,Test Product 625 (New),Home & kitchen,Appliances,318.54,43.0,2024-08-28 11:06:03.184738,Complete
HO-DE-4895,HO-DE-4895,Test Product 627 - Latest Model,Home & kitchen,,378.90,54.0,2024-03-21 11:06:03.185,Missing subcategory
SP-AC-7269,SP-AC-7269,Test Product 628 [Updated],Sports,Accessories,404.23,99.0,2025-01-27 11:06:03.18484,Complete
HO-CO-3147,HO-CO-3147,Test Product 629 [Updated],Home & kitchen,Cookware,325.42,29.0,2024-05-19 11:06:03.184871,Complete
HO-AP-8282,HO-AP-8282,,Home & kitchen,,335.53,0.0,2024-07-07 11:06:03.184903,Missing subcategory
EL-AC-9989,EL-AC-9989,Test Product 633 (New),Electronics,Accessories,497.87,37.0,2024-09-26 11:06:03.185,Complete
TO-GA-4981,TO-GA-4981,Test Product 635 (New),Toys,Games,233.69,84.0,2024-06-19 11:06:03.185047,Complete
HO-ST-1078,HO-ST-1078,Test Product 636 [Updated],Home & kitchen,Storage,464.03,2.0,2024-10-10 11:06:03.185076,Complete
CL-ME-4281,CL-ME-4281,Test Product 637 - Latest Model,Clothing,Mens,481.48,67.0,2024-10-01 11:06:03.185105,Complete
CL-AC-7865,CL-AC-7865,Test Product 638 [Updated],Clothing,Accessories,172.15,98.0,2024-02-17 11:06:03.185133,Complete
CL-WO-2013,CL-WO-2013,Test Product 639 - Latest Model,Clothing,Womens,124.82,63.0,2024-08-31 11:06:03.185162,Complete
CL-WO-2906,CL-WO-2906,Test Product 640 [Updated],Clothing,Womens,88.24,64.0,2024-03-21 11:06:03.185192,Complete
BO-RE-3553,BO-RE-3553,Test Product 642 [Updated],"",Reference,408.72,86.0,2024-09-02 11:06:03.185249,Complete
SP-EQ-6188,SP-EQ-6188,Test Product 643 - Latest Model,Sports,Equipment,194.73,45.0,2024-08-26 11:06:03.18528,Complete
CL-AC-8690,CL-AC-8690,,Clothing,Accessories,353.67,0.0,2025-01-17 11:06:03.185309,Complete
TO-ED-1818,TO-ED-1818,Test Product 646,Toys,Educational,313.53,75.0,2024-11-05 11:06:03.185371,Complete
SP-CL-5792,SP-CL-5792,Test Product 647 - Latest Model,Sports,Clothing,,32.0,2024-07-22 11:06:03.1854,Missing price
HO-DE-8027,HO-DE-8027,Test Product 648 [Updated],Home & kitchen,,10.31,0.0,2024-04-10 11:06:03.18543,Missing subcategory
TO-ED-6424,TO-ED-6424,Test Product 650 (New),Toys,Educational,300.85,89.0,2025-01-09 11:06:03.185488,Complete
Sp-Eq-8956,Sp-Eq-8956,Test Product 651,Sports,,187.13,29.0,2024-05-08 11:06:03.185518,Missing subcategory
TO-OU-1595,TO-OU-1595,Test Product 653,Toys,Outdoor,127.03,89.0,2024-05-30 11:06:03.185579,Complete
To-Ed-8906,To-Ed-8906,Test Product 654 (New),Toys,Educational,50.19,42.0,2024-06-24 11:06:03.185611,Complete
EL-PH-3860,EL-PH-3860,Test Product 656 (New),Electronics,Phones,236.68,70.0,2024-04-11 11:06:03.18567,Complete
HO-FU-3665,HO-FU-3665,Test Product 657 [Updated],Home & kitchen,Furniture,251.58,62.0,2024-02-26 11:06:03.185699,Complete
SP-OU-9712,SP-OU-9712,Test Product 664,Sports,Outdoor,37.40,0.0,2024-06-11 11:06:03.185912,Complete
EL-AC-2541,EL-AC-2541,Test Product 665 (New),"",Accessories,442.38,0.0,2024-03-07 11:06:03.185942,Complete
TO-AR-6072,TO-AR-6072,Test Product 666 [Updated],Toys,Arts & Crafts,155.63,23.0,2024-02-15 11:06:03.186,Complete
HO-FU-4095,HO-FU-4095,Test Product 667,Home & kitchen,Furniture,55.88,70.0,2024-08-29 11:06:03.186002,Complete
Cl-Wo-4867,Cl-Wo-4867,Test Product 668 - Latest Model,Clothing,Womens,207.11,52.0,2024-10-30 11:06:03.186034,Complete
To-Ar-5581,To-Ar-5581,Test Product 670 [Updated],Toys,Arts & Crafts,183.92,68.0,2024-03-21 11:06:03.186094,Complete
BO-NO-7523,BO-NO-7523,Test Product 671 - Latest Model,Books,Non-Fiction,201.44,64.0,2024-03-11 11:06:03.187989,Complete
CL-WO-8314,CL-WO-8314,Test Product 673 - Latest Model,Clothing,Womens,339.82,82.0,2024-04-27 11:06:03.186185,Complete
TO-OU-6578,TO-OU-6578,Test Product 674 [Updated],Toys,Outdoor,490.90,92.0,2024-06-30 11:06:03.186214,Complete
SP-AC-7400,SP-AC-7400,Test Product 676 - Latest Model,Sports,Accessories,227.78,7.0,2024-12-12 11:06:03.186276,Complete
SP-CL-4845,SP-CL-4845,Test Product 680 [Updated],Sports,,186.40,0.0,,Missing subcategory
EL-PH-6002,EL-PH-6002,Test Product 681 [Updated],Electronics,Phones,126.37,35.0,2024-12-30 11:06:03.186424,Complete
Sp-Cl-1823,Sp-Cl-1823,Test Product 682 [Updated],Sports,,,34.0,2024-03-11 11:06:03.186455,Missing price
CL-ME-5070,CL-ME-5070,Test Product 687 - Latest Model,"",Mens,283.05,85.0,2024-12-17 11:06:03.186605,Complete
CL-ME-1809,CL-ME-1809,Test Product 688 [Updated],Clothing,Mens,254.11,63.0,2024-10-07 11:06:03.187,Complete
TO-BU-7671,TO-BU-7671,Test Product 689,Toys,Building,266.13,92.0,2024-10-25 11:06:03.187,Complete
BO-NO-4515,BO-NO-4515,Test Product 690 [Updated],Books,Non-Fiction,71.55,0.0,2024-02-28 11:06:03.186694,Complete
HO-CO-5211,HO-CO-5211,Test Product 691 - Latest Model,Home & kitchen,Cookware,297.51,15.0,2024-02-28 11:06:03.187,Complete
TO-GA-7558,TO-GA-7558,Test Product 692 - Latest Model,Toys,Games,,19.0,2024-09-27 11:06:03.186753,Missing price
HO-CO-2963,HO-CO-2963,Test Product 694 (New),"",Cookware,56.39,55.0,2024-09-25 11:06:03.187,Complete
TO-ED-9101,TO-ED-9101,Test Product 695 [Updated],"",Educational,139.96,9.0,2024-02-18 11:06:03.187,Complete
BO-NO-5538,BO-NO-5538,Test Product 696 (New),Books,Non-Fiction,496.94,0.0,2024-08-01 11:06:03.187,Complete
HO-DE-5784,HO-DE-5784,,"",Decor,156.47,0.0,2024-05-06 11:06:03.187,Complete
SP-FI-9728,SP-FI-9728,Test Product 699 - Latest Model,Sports,Fitness,,23.0,2025-01-27 11:06:03.186965,Missing price
EL-CA-4523,EL-CA-4523,Test Product 700 [Updated],Electronics,Cameras,146.88,87.0,2024-11-19 11:06:03.187,Complete
El-Ca-8869,El-Ca-8869,,Electronics,Cameras,,67.0,2024-03-13 11:06:03.187023,Missing price
SP-CL-8756,SP-CL-8756,Test Product 702,Sports,Clothing,22.16,76.0,2024-06-23 11:06:03.187055,Complete
HO-AP-1572,HO-AP-1572,Test Product 703 (New),Home & kitchen,Appliances,132.68,65.0,2024-05-08 11:06:03.187084,Complete
TO-GA-5234,TO-GA-5234,Test Product 705,Toys,,247.02,77.0,2024-04-26 11:06:03.187147,Missing subcategory
TO-AR-1519,TO-AR-1519,Test Product 708 [Updated],Toys,Arts & Crafts,334.43,73.0,2024-09-10 11:06:03.18724,Complete
EL-LA-4671,EL-LA-4671,Test Product 712,Electronics,Laptops,255.83,0.0,,Complete
BO-CH-6260,BO-CH-6260,Test Product 714 (New),Books,Children,43.96,9.0,2024-08-03 11:06:03.187457,Complete
BO-NO-1864,BO-NO-1864,Test Product 718 [Updated],Books,Non-Fiction,130.71,76.0,2024-07-14 11:06:03.187582,Complete
Sp-Cl-1421,Sp-Cl-1421,Test Product 719 (New),Sports,Clothing,378.65,0.0,2024-08-05 11:06:03.187613,Complete
TO-GA-3986,TO-GA-3986,Test Product 720 - Latest Model,Toys,Games,397.16,93.0,2024-04-25 11:06:03.187644,Complete
HO-CO-1055,HO-CO-1055,Test Product 721,Home & kitchen,Cookware,154.40,51.0,2024-11-08 11:06:03.187677,Complete
EL-LA-7728,EL-LA-7728,Test Product 722 [Updated],Electronics,,334.12,21.0,2024-09-14 11:06:03.187707,Missing subcategory
To-Bu-5287,To-Bu-5287,Test Product 724 (New),Toys,Building,18.47,19.0,2024-08-03 11:06:03.188,Complete
EL-LA-3587,EL-LA-3587,Test Product 726 - Latest Model,Electronics,Laptops,243.78,59.0,2024-10-19 11:06:03.187832,Complete
CL-ME-3367,CL-ME-3367,Test Product 727,Clothing,Mens,95.36,5.0,2024-08-29 11:06:03.187863,Complete
To-Ga-6641,To-Ga-6641,Test Product 730 (New),Toys,Games,218.80,0.0,2024-03-27 11:06:03.188,Complete
BO-NO-7523,BO-NO-7523,Test Product 731 (New),Books,Non-Fiction,201.44,64.0,2024-03-11 11:06:03.187989,Complete
EL-AU-1539,EL-AU-1539,Test Product 732 - Latest Model,Electronics,Audio,102.08,13.0,2024-09-21 11:06:03.188019,Complete
